mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__degree,param_classifier__kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.022635459899902344,0.0012843608856201172,0.004480600357055664,0.0006031990051269531,1.0,3,poly,"{'classifier__C': 1.0, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6966292134831461,0.7359550561797753,0.7162921348314607,0.0196629213483146,21
0.021798014640808105,0.0017794370651245117,0.005002856254577637,0.0009971857070922852,0.7000000000000001,3,poly,"{'classifier__C': 0.7000000000000001, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7415730337078652,0.7162921348314607,0.0252808988764045,21
0.023499488830566406,0.0034952163696289062,0.004006743431091309,5.841255187988281e-06,0.6,3,poly,"{'classifier__C': 0.6, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6882022471910112,0.7443820224719101,0.7162921348314606,0.02808988764044945,23
0.02346181869506836,0.0011172294616699219,0.00427854061126709,0.0002783536911010742,0.9,3,poly,"{'classifier__C': 0.9, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7387640449438202,0.7148876404494382,0.023876404494381998,24
0.023438096046447754,0.0030058622360229492,0.004526376724243164,0.0005047321319580078,0.4,3,poly,"{'classifier__C': 0.4, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7443820224719101,0.7148876404494382,0.0294943820224719,24
0.021241307258605957,0.001864790916442871,0.004765033721923828,0.00023746490478515625,0.5,3,poly,"{'classifier__C': 0.5, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7443820224719101,0.7148876404494382,0.0294943820224719,24
0.023219823837280273,0.0011065006256103516,0.003779888153076172,0.0007724761962890625,0.8,3,poly,"{'classifier__C': 0.8, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6910112359550562,0.7359550561797753,0.7134831460674158,0.02247191011235955,27
0.02131485939025879,0.0017371177673339844,0.004206418991088867,0.00018835067749023438,0.30000000000000004,3,poly,"{'classifier__C': 0.30000000000000004, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6853932584269663,0.7247191011235955,0.7050561797752809,0.0196629213483146,28
0.020781517028808594,0.0014066696166992188,0.004557371139526367,0.0005426406860351562,0.2,3,poly,"{'classifier__C': 0.2, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6825842696629213,0.702247191011236,0.6924157303370786,0.009831460674157355,29
0.030006885528564453,0.0009999275207519531,0.006501674652099609,0.0005002021789550781,0.1,3,poly,"{'classifier__C': 0.1, 'classifier__degree': 3, 'classifier__kernel': 'poly'}",0.6741573033707865,0.6629213483146067,0.6685393258426966,0.005617977528089901,30
